OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,sigma_x,sigma_y,sigma_z
STARLINK-34653,2025-157P,2025-07-31T18:00:02.000160,15.95934944,5.38e-05,53.1553,309.199,50.66,348.915,0,U,64917,999,200,-0.0028413,-0.0118881,0.00043553,0.5,0.5,0.5
STARLINK-34611,2025-157Q,2025-07-31T18:00:02.000160,15.96025204,5.94e-05,53.1552,309.1957,60.0374,341.0895,0,U,64918,999,205,-0.0028108,-0.01181921,0.00043135,0.5,0.5,0.5
STARLINK-34599,2025-157R,2025-07-31T18:00:02.000160,16.00524931,5.67e-05,53.1554,309.0979,45.7754,42.6736,0,U,64919,999,205,-0.0021387,-0.01157245,0.00043528,0.5,0.5,0.5
STARLINK-34069,2025-157S,2025-07-31T18:00:02.000160,15.96150518,5.76e-05,53.1554,309.1917,39.468,3.4198,0,U,64920,999,205,-0.0028315,-0.01198586,0.00044304,0.5,0.5,0.5
STARLINK-34699,2025-157T,2025-07-31T18:00:02.000160,15.9622714,5.99e-05,53.1552,309.189,66.7702,337.4008,0,U,64921,999,205,-0.0028266,-0.01201491,0.00044534,0.5,0.5,0.5
STARLINK-34700,2025-157U,2025-07-31T18:00:02.000160,15.96336822,5.52e-05,53.1552,309.1856,75.5765,330.2486,0,U,64922,999,200,-0.0028279,-0.01209172,0.00045104,0.5,0.5,0.5
STARLINK-34643,2025-157V,2025-07-31T18:00:02.000160,15.96568198,5.09e-05,53.1552,309.1783,50.9816,358.2404,0,U,64923,999,205,-0.002853,-0.01235135,0.00046992,0.5,0.5,0.5
STARLINK-34199,2025-157W,2025-07-31T18:00:02.000160,15.96447378,7.27e-05,53.1553,309.1821,59.7499,347.713,0,U,64924,999,200,-0.0028465,-0.0122434,0.0004619,0.5,0.5,0.5
STARLINK-34579,2025-157X,2025-07-31T18:00:02.000160,15.96646921,5.75e-05,53.1551,309.1758,66.8137,343.7607,0,U,64925,999,205,-0.0028318,-0.01231309,0.00046765,0.5,0.5,0.5
STARLINK-34543,2025-157Y,2025-07-31T18:00:02.000160,15.96990431,6.18e-05,53.156,309.1655,70.0326,346.0563,0,U,64926,999,200,-0.0028515,-0.01263121,0.00049161,0.5,0.5,0.5
STARLINK-34661,2025-157Z,2025-07-31T18:00:02.000160,16.00661138,5.62e-05,53.1554,309.0916,48.6322,42.8256,0,U,64927,999,178,-0.0021213,-0.01156883,0.00043567,0.5,0.5,0.5
STARLINK-34248,2025-157AA,2025-07-31T18:00:02.000160,15.96738244,5.88e-05,53.1551,309.1731,53.7811,358.0913,0,U,64928,999,205,-0.0028627,-0.01250766,0.00048164,0.5,0.5,0.5
STARLINK-34290,2025-157AB,2025-07-31T18:00:02.000160,15.96835069,5.4e-05,53.155,309.1699,53.3023,0.0473,0,U,64929,999,205,-0.0028647,-0.01258222,0.00048736,0.5,0.5,0.5
STARLINK-34220,2025-157AC,2025-07-31T18:00:02.000160,16.00725321,5.37e-05,53.1553,309.0894,42.5352,50.003,0,U,64930,999,194,-0.0021215,-0.01161232,0.00043896,0.5,0.5,0.5
